idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
49,1,20260111071052,304,304,1,1,1
50,1,20260111071052,0,0,-1,-1,-1
51,1,20260111071052,0,0,-1,-1,-1
52,1,20260111071052,299,299,1,1,1
53,1,20260111071052,149,149,1,1,1
54,1,20260111071052,164,164,1,1,1
55,1,20260111071052,0,0,-1,-1,-1
56,1,20260111071052,0,0,-1,-1,-1
57,1,20260111071052,0,0,-1,-1,-1
58,1,20260111071052,0,0,-1,-1,-1
59,1,20260111071052,164,164,1,1,1
60,1,20260111071052,414,414,1,1,1
61,1,20260111071052,284,285,1,1,1
62,0,20260111071052,0,0,-1,-1,-1
63,0,20260111071052,0,0,-1,-1,-1
64,0,20260111071052,0,0,-1,-1,-1
65,1,20260111071052,141,130,1,1,1
66,1,20260111071052,105,105,1,1,1
67,1,20260111071052,217,211,1,1,1
68,1,20260111071052,119,116,1,1,1
69,1,20260111071052,123,123,1,1,1
70,1,20260111071052,122,127,1,1,1
71,0,20260111071052,97,98,1,1,1
72,0,20260111071052,183,176,1,1,1
73,0,20260111071052,124,124,1,1,1
74,0,20260111071052,98,93,1,1,1
75,0,20260111071052,238,230,1,1,1
76,0,20260111071052,87,90,1,1,1
77,1,20260111071052,430,430,1,1,1
78,1,20260111071052,0,0,-1,-1,-1
1,1,20260111072126,301,300,1,1,1
2,1,20260111072126,0,0,-1,-1,-1
3,1,20260111072126,306,304,1,1,1
4,1,20260111072126,325,325,1,1,1
5,1,20260111072126,174,174,1,1,1
6,1,20260111072126,275,275,1,1,1
7,1,20260111072126,187,186,1,1,1
8,0,20260111072126,0,0,-1,-1,-1
9,0,20260111072126,0,0,-1,-1,-1
10,1,20260111072126,171,171,1,1,1
11,1,20260111072126,0,0,-1,-1,-1
12,1,20260111072126,99,99,1,1,1
13,1,20260111072126,230,230,1,1,1
14,0,20260111072126,0,0,-1,-1,-1
15,1,20260111072126,220,220,1,1,1
16,1,20260111072126,237,237,1,1,1
17,1,20260111072126,192,192,1,1,1
18,1,20260111072126,0,0,-1,-1,-1
19,0,20260111072126,0,0,-1,-1,-1
20,0,20260111072126,0,0,-1,-1,-1
21,1,20260111072126,0,0,-1,-1,-1
22,1,20260111072126,270,270,1,1,1
23,1,20260111072126,189,189,1,1,1
24,1,20260111072126,240,240,1,1,1
25,1,20260111072126,0,0,-1,-1,-1
26,1,20260111072126,260,260,1,1,1
27,1,20260111072126,185,185,1,1,1
28,1,20260111072126,0,0,-1,-1,-1
29,1,20260111072126,363,363,1,1,1
30,1,20260111072126,0,0,-1,-1,-1
31,1,20260111072126,219,219,1,1,1
32,1,20260111072126,0,0,-1,-1,-1
33,1,20260111072126,0,0,-1,-1,-1
34,1,20260111072126,220,220,1,1,1
35,1,20260111072126,150,150,1,1,1
36,1,20260111072126,0,0,-1,-1,-1
37,1,20260111072126,0,0,-1,-1,-1
38,1,20260111072126,204,204,1,1,1
39,1,20260111072126,109,109,1,1,1
40,1,20260111072126,289,289,1,1,1
41,0,20260111072126,0,0,-1,-1,-1
42,1,20260111072126,209,205,1,1,1
43,0,20260111072126,0,0,-1,-1,-1
44,0,20260111072126,0,0,-1,-1,-1
45,0,20260111072126,0,0,-1,-1,-1
46,0,20260111072126,0,0,-1,-1,-1
47,1,20260111072126,180,180,1,1,1
48,0,20260111072126,0,0,-1,-1,-1
49,1,20260111072126,304,304,1,1,1
50,1,20260111072126,0,0,-1,-1,-1
51,1,20260111072126,269,269,1,1,1
52,1,20260111072126,299,299,1,1,1
53,1,20260111072126,149,149,1,1,1
54,1,20260111072126,164,164,1,1,1
55,1,20260111072126,0,0,-1,-1,-1
56,1,20260111072126,0,0,-1,-1,-1
57,1,20260111072126,0,0,-1,-1,-1
58,1,20260111072126,0,0,-1,-1,-1
59,1,20260111072126,164,164,1,1,1
60,1,20260111072126,414,414,1,1,1
61,1,20260111072126,0,0,-1,-1,-1
62,0,20260111072126,0,0,-1,-1,-1
63,0,20260111072126,0,0,-1,-1,-1
64,0,20260111072126,0,0,-1,-1,-1
65,1,20260111072126,130,136,1,1,1
66,1,20260111072126,101,105,1,1,1
67,1,20260111072126,204,209,1,1,1
68,1,20260111072126,115,115,1,1,1
69,1,20260111072126,140,130,0,1,2
70,1,20260111072126,123,127,1,1,1
71,0,20260111072126,91,96,1,1,1
72,0,20260111072126,174,175,1,1,1
73,0,20260111072126,119,121,1,1,1
74,0,20260111072126,95,94,1,1,1
75,0,20260111072126,233,235,1,1,1
76,0,20260111072126,86,89,1,1,1
77,1,20260111072126,430,430,1,1,1
78,1,20260111072126,0,0,-1,-1,-1
1,1,20260111073553,300,300,1,1,1
2,1,20260111073553,0,0,-1,-1,-1
3,1,20260111073553,304,304,1,1,1
4,1,20260111073553,325,325,1,1,1
5,1,20260111073553,174,174,1,1,1
6,1,20260111073553,275,275,1,1,1
7,1,20260111073553,184,184,1,1,1
8,0,20260111073553,0,0,-1,-1,-1
9,0,20260111073553,0,0,-1,-1,-1
10,1,20260111073553,171,171,1,1,1
11,1,20260111073553,0,0,-1,-1,-1
12,1,20260111073553,99,99,1,1,1
13,1,20260111073553,230,230,1,1,1
14,0,20260111073553,0,0,-1,-1,-1
15,1,20260111073553,220,220,1,1,1
16,1,20260111073553,237,237,1,1,1
17,1,20260111073553,192,192,1,1,1
18,1,20260111073553,0,0,-1,-1,-1
19,0,20260111073553,0,0,-1,-1,-1
20,0,20260111073553,0,0,-1,-1,-1
21,1,20260111073553,0,0,-1,-1,-1
22,1,20260111073553,270,270,1,1,1
23,1,20260111073553,189,189,1,1,1
24,1,20260111073553,240,240,1,1,1
25,1,20260111073553,0,0,-1,-1,-1
26,1,20260111073553,0,0,-1,-1,-1
27,1,20260111073553,185,185,1,1,1
28,1,20260111073553,0,0,-1,-1,-1
29,1,20260111073553,363,363,1,1,1
30,1,20260111073553,397,391,1,1,1
31,1,20260111073553,219,219,1,1,1
32,1,20260111073553,0,0,-1,-1,-1
33,1,20260111073553,0,0,-1,-1,-1
34,1,20260111073553,220,220,1,1,1
35,1,20260111073553,150,150,1,1,1
36,1,20260111073553,0,0,-1,-1,-1
37,1,20260111073553,205,205,1,1,1
38,1,20260111073553,204,204,1,1,1
39,1,20260111073553,110,108,1,1,1
40,1,20260111073553,289,289,1,1,1
41,0,20260111073553,0,0,-1,-1,-1
42,1,20260111073553,209,208,1,1,1
43,0,20260111073553,0,0,-1,-1,-1
44,0,20260111073553,0,0,-1,-1,-1
45,0,20260111073553,0,0,-1,-1,-1
46,0,20260111073553,0,0,-1,-1,-1
47,1,20260111073553,180,180,1,1,1
48,0,20260111073553,0,0,-1,-1,-1
49,1,20260111073553,304,304,1,1,1
50,1,20260111073553,0,0,-1,-1,-1
51,1,20260111073553,0,0,-1,-1,-1
52,1,20260111073553,299,299,1,1,1
53,1,20260111073553,0,0,-1,-1,-1
54,1,20260111073553,164,164,1,1,1
55,1,20260111073553,0,0,-1,-1,-1
56,1,20260111073553,0,0,-1,-1,-1
57,1,20260111073553,0,0,-1,-1,-1
58,1,20260111073553,0,0,-1,-1,-1
59,1,20260111073553,164,164,1,1,1
60,1,20260111073553,414,414,1,1,1
61,1,20260111073553,284,284,1,1,1
62,0,20260111073553,0,0,-1,-1,-1
63,0,20260111073553,0,0,-1,-1,-1
64,0,20260111073553,0,0,-1,-1,-1
65,1,20260111073553,136,133,1,1,1
66,1,20260111073553,105,105,1,1,1
67,1,20260111073553,213,214,1,1,1
68,1,20260111073553,120,115,1,1,1
69,1,20260111073553,129,131,1,1,1
70,1,20260111073553,131,131,1,1,1
71,0,20260111073553,98,95,1,1,1
72,0,20260111073553,180,181,1,1,1
73,0,20260111073553,123,125,1,1,1
74,0,20260111073553,92,96,1,1,1
75,0,20260111073553,232,234,1,1,1
76,0,20260111073553,90,89,1,1,1
77,1,20260111073553,430,431,1,1,1
78,1,20260111073553,0,0,-1,-1,-1
1,1,20260111074554,303,302,1,1,1
2,1,20260111074554,0,0,-1,-1,-1
3,1,20260111074554,304,304,1,1,1
4,1,20260111074554,325,325,1,1,1
5,1,20260111074554,174,174,1,1,1
6,1,20260111074554,275,275,1,1,1
7,1,20260111074554,184,184,1,1,1
8,0,20260111074554,0,0,-1,-1,-1
9,0,20260111074554,0,0,-1,-1,-1
10,1,20260111074554,171,171,1,1,1
11,1,20260111074554,0,0,-1,-1,-1
12,1,20260111074554,99,99,1,1,1
13,1,20260111074554,230,230,1,1,1
14,0,20260111074554,0,0,-1,-1,-1
15,1,20260111074554,220,220,1,1,1
16,1,20260111074554,237,237,1,1,1
17,1,20260111074554,192,192,1,1,1
18,1,20260111074554,0,0,-1,-1,-1
19,0,20260111074554,0,0,-1,-1,-1
20,0,20260111074554,0,0,-1,-1,-1
21,1,20260111074554,0,0,-1,-1,-1
22,1,20260111074554,270,270,1,1,1
23,1,20260111074554,189,189,1,1,1
24,1,20260111074554,240,240,1,1,1
25,1,20260111074554,0,0,-1,-1,-1
26,1,20260111074554,0,0,-1,-1,-1
27,1,20260111074554,185,185,1,1,1
28,1,20260111074554,0,0,-1,-1,-1
29,1,20260111074554,363,363,1,1,1
30,1,20260111074554,417,393,1,1,1
31,1,20260111074554,219,219,1,1,1
32,1,20260111074554,0,0,-1,-1,-1
33,1,20260111074554,0,0,-1,-1,-1
34,1,20260111074554,220,220,1,1,1
35,1,20260111074554,150,149,1,1,1
36,1,20260111074554,0,0,-1,-1,-1
37,1,20260111074554,205,205,1,1,1
38,1,20260111074554,204,204,1,1,1
39,1,20260111074554,110,109,1,1,1
40,1,20260111074554,289,289,1,1,1
41,0,20260111074554,0,0,-1,-1,-1
42,1,20260111074554,205,206,1,1,1
43,0,20260111074554,0,0,-1,-1,-1
44,0,20260111074554,0,0,-1,-1,-1
45,0,20260111074554,0,0,-1,-1,-1
46,0,20260111074554,0,0,-1,-1,-1
47,1,20260111074554,180,180,1,1,1
48,0,20260111074554,0,0,-1,-1,-1
49,1,20260111074554,304,304,1,1,1
50,1,20260111074554,0,0,-1,-1,-1
51,1,20260111074554,269,269,1,1,1
52,1,20260111074554,299,299,1,1,1
53,1,20260111074554,149,149,1,1,1
54,1,20260111074554,164,164,1,1,1
55,1,20260111074554,0,0,-1,-1,-1
56,1,20260111074554,0,0,-1,-1,-1
57,1,20260111074554,0,0,-1,-1,-1
58,1,20260111074554,0,0,-1,-1,-1
59,1,20260111074554,164,164,1,1,1
60,1,20260111074554,414,414,1,1,1
61,1,20260111074554,0,0,-1,-1,-1
62,0,20260111074554,0,0,-1,-1,-1
63,0,20260111074554,0,0,-1,-1,-1
64,0,20260111074554,0,0,-1,-1,-1
65,1,20260111074554,141,139,1,1,1
66,1,20260111074554,104,105,1,1,1
67,1,20260111074554,217,214,1,1,1
68,1,20260111074554,115,116,1,1,1
69,1,20260111074554,130,127,1,1,1
70,1,20260111074554,125,131,1,1,1
71,0,20260111074554,94,95,1,1,1
72,0,20260111074554,172,175,1,1,1
73,0,20260111074554,116,122,1,1,1
74,0,20260111074554,93,92,1,1,1
75,0,20260111074554,229,229,1,1,1
76,0,20260111074554,91,88,1,1,1
77,1,20260111074554,430,430,1,1,1
78,1,20260111074554,0,0,-1,-1,-1
1,1,20260111075552,300,301,1,1,1
2,1,20260111075552,0,0,-1,-1,-1
3,1,20260111075552,304,304,1,1,1
4,1,20260111075552,325,325,1,1,1
5,1,20260111075552,174,174,1,1,1
6,1,20260111075552,275,275,1,1,1
7,1,20260111075552,184,184,1,1,1
8,0,20260111075552,0,0,-1,-1,-1
9,0,20260111075552,0,0,-1,-1,-1
10,1,20260111075552,171,171,1,1,1
11,1,20260111075552,0,0,-1,-1,-1
12,1,20260111075552,99,99,1,1,1
13,1,20260111075552,230,230,1,1,1
14,0,20260111075552,0,0,-1,-1,-1
15,1,20260111075552,220,220,1,1,1
16,1,20260111075552,237,237,1,1,1
17,1,20260111075552,192,192,1,1,1
18,1,20260111075552,0,0,-1,-1,-1
19,0,20260111075552,0,0,-1,-1,-1
20,0,20260111075552,0,0,-1,-1,-1
21,1,20260111075552,0,0,-1,-1,-1
22,1,20260111075552,270,270,1,1,1
23,1,20260111075552,189,189,1,1,1
24,1,20260111075552,240,240,1,1,1
25,1,20260111075552,0,0,-1,-1,-1
26,1,20260111075552,260,261,1,1,1
27,1,20260111075552,185,185,1,1,1
28,1,20260111075552,0,0,-1,-1,-1
29,1,20260111075552,363,363,1,1,1
30,1,20260111075552,0,0,-1,-1,-1
31,1,20260111075552,219,219,1,1,1
32,1,20260111075552,0,0,-1,-1,-1
33,1,20260111075552,0,0,-1,-1,-1
34,1,20260111075552,220,220,1,1,1
35,1,20260111075552,150,150,1,1,1
36,1,20260111075552,0,0,-1,-1,-1
37,1,20260111075552,205,205,1,1,1
38,1,20260111075552,204,204,1,1,1
39,1,20260111075552,109,109,1,1,1
40,1,20260111075552,289,289,1,1,1
41,0,20260111075552,0,0,-1,-1,-1
42,1,20260111075552,205,205,1,1,1
43,0,20260111075552,0,0,-1,-1,-1
44,0,20260111075552,0,0,-1,-1,-1
45,0,20260111075552,0,0,-1,-1,-1
46,0,20260111075552,0,0,-1,-1,-1
47,1,20260111075552,180,180,1,1,1
48,0,20260111075552,0,0,-1,-1,-1
49,1,20260111075552,304,304,1,1,1
50,1,20260111075552,0,0,-1,-1,-1
51,1,20260111075552,269,269,1,1,1
52,1,20260111075552,299,299,1,1,1
53,1,20260111075552,149,149,1,1,1
54,1,20260111075552,164,164,1,1,1
55,1,20260111075552,0,0,-1,-1,-1
56,1,20260111075552,0,0,-1,-1,-1
57,1,20260111075552,0,0,-1,-1,-1
58,1,20260111075552,0,0,-1,-1,-1
59,1,20260111075552,164,164,1,1,1
60,1,20260111075552,414,415,1,1,1
61,1,20260111075552,285,284,1,1,1
62,0,20260111075552,0,0,-1,-1,-1
63,0,20260111075552,0,0,-1,-1,-1
64,0,20260111075552,0,0,-1,-1,-1
65,1,20260111075552,152,149,0,0,1
66,1,20260111075552,106,103,1,1,1
67,1,20260111075552,206,210,1,1,1
68,1,20260111075552,117,115,1,1,1
69,1,20260111075552,126,127,1,1,1
70,1,20260111075552,130,130,1,1,1
71,0,20260111075552,89,95,1,1,1
72,0,20260111075552,178,176,1,1,1
73,0,20260111075552,130,122,1,1,1
74,0,20260111075552,94,93,1,1,1
75,0,20260111075552,588,351,0,0,1
76,0,20260111075552,86,86,1,1,1
77,1,20260111075552,430,430,1,1,1
78,1,20260111075552,0,0,-1,-1,-1
1,1,20260111081103,300,301,1,1,1
2,1,20260111081103,0,0,-1,-1,-1
3,1,20260111081103,304,304,1,1,1
4,1,20260111081103,325,325,1,1,1
5,1,20260111081103,174,174,1,1,1
6,1,20260111081103,275,275,1,1,1
7,1,20260111081103,185,184,1,1,1
8,0,20260111081103,0,0,-1,-1,-1
9,0,20260111081103,0,0,-1,-1,-1
10,1,20260111081103,171,171,1,1,1
11,1,20260111081103,0,0,-1,-1,-1
12,1,20260111081103,99,99,1,1,1
13,1,20260111081103,230,230,1,1,1
14,0,20260111081103,0,0,-1,-1,-1
15,1,20260111081103,220,220,1,1,1
16,1,20260111081103,237,237,1,1,1
17,1,20260111081103,192,192,1,1,1
18,1,20260111081103,0,0,-1,-1,-1
19,0,20260111081103,0,0,-1,-1,-1
20,0,20260111081103,0,0,-1,-1,-1
21,1,20260111081103,0,0,-1,-1,-1
22,1,20260111081103,270,270,1,1,1
23,1,20260111081103,189,189,1,1,1
24,1,20260111081103,240,240,1,1,1
25,1,20260111081103,0,0,-1,-1,-1
26,1,20260111081103,260,260,1,1,1
27,1,20260111081103,185,185,1,1,1
28,1,20260111081103,0,0,-1,-1,-1
29,1,20260111081103,363,363,1,1,1
30,1,20260111081103,0,0,-1,-1,-1
31,1,20260111081103,219,219,1,1,1
32,1,20260111081103,0,0,-1,-1,-1
33,1,20260111081103,0,0,-1,-1,-1
34,1,20260111081103,220,220,1,1,1
35,1,20260111081103,150,150,1,1,1
36,1,20260111081103,0,0,-1,-1,-1
37,1,20260111081103,0,0,-1,-1,-1
38,1,20260111081103,204,204,1,1,1
39,1,20260111081103,109,109,1,1,1
40,1,20260111081103,289,289,1,1,1
41,0,20260111081103,0,0,-1,-1,-1
42,1,20260111081103,205,205,1,1,1
43,0,20260111081103,0,0,-1,-1,-1
44,0,20260111081103,0,0,-1,-1,-1
45,0,20260111081103,0,0,-1,-1,-1
46,0,20260111081103,0,0,-1,-1,-1
47,1,20260111081103,180,181,1,1,1
48,0,20260111081103,0,0,-1,-1,-1
49,1,20260111081103,304,304,1,1,1
50,1,20260111081103,0,0,-1,-1,-1
51,1,20260111081103,0,0,-1,-1,-1
52,1,20260111081103,299,299,1,1,1
53,1,20260111081103,149,149,1,1,1
54,1,20260111081103,164,164,1,1,1
55,1,20260111081103,0,0,-1,-1,-1
56,1,20260111081103,0,0,-1,-1,-1
57,1,20260111081103,0,0,-1,-1,-1
58,1,20260111081103,0,0,-1,-1,-1
59,1,20260111081103,164,164,1,1,1
60,1,20260111081103,414,414,1,1,1
61,1,20260111081103,285,284,1,1,1
62,0,20260111081103,0,0,-1,-1,-1
63,0,20260111081103,0,0,-1,-1,-1
64,0,20260111081103,0,0,-1,-1,-1
65,1,20260111081103,143,146,1,1,1
66,1,20260111081103,101,103,1,1,1
67,1,20260111081103,210,214,1,1,1
68,1,20260111081103,112,118,1,1,1
69,1,20260111081103,127,128,1,1,1
70,1,20260111081103,131,130,1,1,1
71,0,20260111081103,101,95,1,1,1
72,0,20260111081103,176,171,1,1,1
73,0,20260111081103,122,125,1,1,1
74,0,20260111081103,94,93,1,1,1
75,0,20260111081103,230,229,1,1,1
76,0,20260111081103,86,85,1,1,1
77,1,20260111081103,430,430,1,1,1
78,1,20260111081103,0,0,-1,-1,-1
1,1,20260111082700,301,301,1,1,1
2,1,20260111082700,0,0,-1,-1,-1
3,1,20260111082700,304,304,1,1,1
4,1,20260111082700,325,325,1,1,1
5,1,20260111082700,174,174,1,1,1
6,1,20260111082700,275,275,1,1,1
7,1,20260111082700,185,184,1,1,1
8,0,20260111082700,0,0,-1,-1,-1
9,0,20260111082700,0,0,-1,-1,-1
10,1,20260111082700,171,171,1,1,1
11,1,20260111082700,0,0,-1,-1,-1
12,1,20260111082700,99,99,1,1,1
13,1,20260111082700,230,230,1,1,1
14,0,20260111082700,0,0,-1,-1,-1
15,1,20260111082700,220,220,1,1,1
16,1,20260111082700,237,237,1,1,1
17,1,20260111082700,192,192,1,1,1
18,1,20260111082700,0,0,-1,-1,-1
19,0,20260111082700,0,0,-1,-1,-1
20,0,20260111082700,0,0,-1,-1,-1
21,1,20260111082700,0,0,-1,-1,-1
22,1,20260111082700,270,270,1,1,1
23,1,20260111082700,189,189,1,1,1
24,1,20260111082700,240,240,1,1,1
25,1,20260111082700,0,0,-1,-1,-1
26,1,20260111082700,260,260,1,1,1
27,1,20260111082700,0,0,-1,-1,-1
28,1,20260111082700,0,0,-1,-1,-1
29,1,20260111082700,363,363,1,1,1
30,1,20260111082700,0,0,-1,-1,-1
31,1,20260111082700,219,219,1,1,1
32,1,20260111082700,0,0,-1,-1,-1
33,1,20260111082700,0,0,-1,-1,-1
34,1,20260111082700,220,220,1,1,1
35,1,20260111082700,150,149,1,1,1
36,1,20260111082700,0,0,-1,-1,-1
37,1,20260111082700,205,205,1,1,1
38,1,20260111082700,204,204,1,1,1
39,1,20260111082700,109,108,1,1,1
40,1,20260111082700,289,289,1,1,1
41,0,20260111082700,0,0,-1,-1,-1
42,1,20260111082700,205,205,1,1,1
43,0,20260111082700,0,0,-1,-1,-1
44,0,20260111082700,0,0,-1,-1,-1
45,0,20260111082700,0,0,-1,-1,-1
46,0,20260111082700,0,0,-1,-1,-1
47,1,20260111082700,180,180,1,1,1
48,0,20260111082700,0,0,-1,-1,-1
49,1,20260111082700,304,304,1,1,1
50,1,20260111082700,0,0,-1,-1,-1
51,1,20260111082700,269,269,1,1,1
52,1,20260111082700,299,299,1,1,1
53,1,20260111082700,149,149,1,1,1
54,1,20260111082700,164,164,1,1,1
55,1,20260111082700,0,0,-1,-1,-1
56,1,20260111082700,0,0,-1,-1,-1
57,1,20260111082700,0,0,-1,-1,-1
58,1,20260111082700,0,0,-1,-1,-1
59,1,20260111082700,164,164,1,1,1
60,1,20260111082700,414,415,1,1,1
61,1,20260111082700,0,0,-1,-1,-1
62,0,20260111082700,0,0,-1,-1,-1
63,0,20260111082700,0,0,-1,-1,-1
64,0,20260111082700,0,0,-1,-1,-1
65,1,20260111082700,134,134,1,1,1
66,1,20260111082700,102,104,1,1,1
67,1,20260111082700,211,212,1,1,1
68,1,20260111082700,114,117,1,1,1
69,1,20260111082700,130,129,1,1,1
70,1,20260111082700,128,130,1,1,1
71,0,20260111082700,101,98,1,1,1
72,0,20260111082700,182,180,1,1,1
73,0,20260111082700,125,121,1,1,1
74,0,20260111082700,95,94,1,1,1
75,0,20260111082700,232,227,1,1,1
76,0,20260111082700,90,88,1,1,1
77,1,20260111082700,430,430,1,1,1
78,1,20260111082700,0,0,-1,-1,-1
1,1,20260111084054,301,302,1,1,1
2,1,20260111084054,0,0,-1,-1,-1
3,1,20260111084054,304,304,1,1,1
4,1,20260111084054,325,325,1,1,1
5,1,20260111084054,174,174,1,1,1
6,1,20260111084054,275,275,1,1,1
7,1,20260111084054,185,186,1,1,1
8,0,20260111084054,0,0,-1,-1,-1
9,0,20260111084054,0,0,-1,-1,-1
10,1,20260111084054,171,171,1,1,1
11,1,20260111084054,0,0,-1,-1,-1
12,1,20260111084054,99,99,1,1,1
13,1,20260111084054,230,230,1,1,1
14,0,20260111084054,0,0,-1,-1,-1
15,1,20260111084054,220,220,1,1,1
16,1,20260111084054,237,237,1,1,1
17,1,20260111084054,192,192,1,1,1
18,1,20260111084054,0,0,-1,-1,-1
19,0,20260111084054,0,0,-1,-1,-1
20,0,20260111084054,0,0,-1,-1,-1
21,1,20260111084054,0,0,-1,-1,-1
22,1,20260111084054,270,270,1,1,1
23,1,20260111084054,189,189,1,1,1
24,1,20260111084054,240,240,1,1,1
25,1,20260111084054,0,0,-1,-1,-1
26,1,20260111084054,260,260,1,1,1
27,1,20260111084054,185,185,1,1,1
28,1,20260111084054,0,0,-1,-1,-1
29,1,20260111084054,363,363,1,1,1
30,1,20260111084054,0,0,-1,-1,-1
31,1,20260111084054,219,219,1,1,1
32,1,20260111084054,179,179,1,1,1
33,1,20260111084054,0,0,-1,-1,-1
34,1,20260111084054,220,220,1,1,1
35,1,20260111084054,150,150,1,1,1
36,1,20260111084054,0,0,-1,-1,-1
37,1,20260111084054,205,205,1,1,1
38,1,20260111084054,204,204,1,1,1
39,1,20260111084054,109,108,1,1,1
40,1,20260111084054,289,289,1,1,1
41,0,20260111084054,0,0,-1,-1,-1
42,1,20260111084054,205,205,1,1,1
43,0,20260111084054,0,0,-1,-1,-1
44,0,20260111084054,0,0,-1,-1,-1
45,0,20260111084054,0,0,-1,-1,-1
46,0,20260111084054,0,0,-1,-1,-1
47,1,20260111084054,180,180,1,1,1
48,0,20260111084054,0,0,-1,-1,-1
49,1,20260111084054,304,304,1,1,1
50,1,20260111084054,0,0,-1,-1,-1
51,1,20260111084054,269,269,1,1,1
52,1,20260111084054,299,299,1,1,1
53,1,20260111084054,149,149,1,1,1
54,1,20260111084054,164,164,1,1,1
55,1,20260111084054,0,0,-1,-1,-1
56,1,20260111084054,0,0,-1,-1,-1
57,1,20260111084054,0,0,-1,-1,-1
58,1,20260111084054,0,0,-1,-1,-1
59,1,20260111084054,164,164,1,1,1
60,1,20260111084054,414,414,1,1,1
61,1,20260111084054,285,285,1,1,1
62,0,20260111084054,0,0,-1,-1,-1
63,0,20260111084054,0,0,-1,-1,-1
64,0,20260111084054,0,0,-1,-1,-1
65,1,20260111084054,133,133,1,1,1
66,1,20260111084054,104,104,1,1,1
67,1,20260111084054,208,212,1,1,1
68,1,20260111084054,116,113,1,1,1
69,1,20260111084054,130,130,1,1,1
70,1,20260111084054,127,128,1,1,1
71,0,20260111084054,94,95,1,1,1
72,0,20260111084054,186,177,1,1,1
73,0,20260111084054,122,122,1,1,1
74,0,20260111084054,94,97,1,1,1
75,0,20260111084054,230,231,1,1,1
76,0,20260111084054,85,85,1,1,1
77,1,20260111084054,430,430,1,1,1
78,1,20260111084054,0,0,-1,-1,-1
1,1,20260111085053,301,301,1,1,1
2,1,20260111085053,0,0,-1,-1,-1
3,1,20260111085053,304,304,1,1,1
4,1,20260111085053,325,325,1,1,1
5,1,20260111085053,175,174,1,1,1
6,1,20260111085053,275,275,1,1,1
7,1,20260111085053,187,187,1,1,1
8,0,20260111085053,0,0,-1,-1,-1
9,0,20260111085053,0,0,-1,-1,-1
10,1,20260111085053,171,171,1,1,1
11,1,20260111085053,0,0,-1,-1,-1
12,1,20260111085053,99,99,1,1,1
13,1,20260111085053,230,230,1,1,1
14,0,20260111085053,0,0,-1,-1,-1
15,1,20260111085053,220,220,1,1,1
16,1,20260111085053,237,237,1,1,1
17,1,20260111085053,192,192,1,1,1
18,1,20260111085053,0,0,-1,-1,-1
19,0,20260111085053,0,0,-1,-1,-1
20,0,20260111085053,0,0,-1,-1,-1
21,1,20260111085053,0,0,-1,-1,-1
22,1,20260111085053,270,270,1,1,1
23,1,20260111085053,189,189,1,1,1
24,1,20260111085053,240,240,1,1,1
25,1,20260111085053,0,0,-1,-1,-1
26,1,20260111085053,260,260,1,1,1
27,1,20260111085053,185,185,1,1,1
28,1,20260111085053,0,0,-1,-1,-1
29,1,20260111085053,363,363,1,1,1
30,1,20260111085053,0,0,-1,-1,-1
31,1,20260111085053,219,219,1,1,1
32,1,20260111085053,179,178,1,1,1
33,1,20260111085053,0,0,-1,-1,-1
34,1,20260111085053,220,220,1,1,1
35,1,20260111085053,150,150,1,1,1
36,1,20260111085053,0,0,-1,-1,-1
37,1,20260111085053,205,205,1,1,1
38,1,20260111085053,204,204,1,1,1
39,1,20260111085053,108,108,1,1,1
40,1,20260111085053,289,289,1,1,1
41,0,20260111085053,0,0,-1,-1,-1
42,1,20260111085053,205,205,1,1,1
43,0,20260111085053,0,0,-1,-1,-1
44,0,20260111085053,0,0,-1,-1,-1
45,0,20260111085053,0,0,-1,-1,-1
46,0,20260111085053,0,0,-1,-1,-1
47,1,20260111085053,180,180,1,1,1
48,0,20260111085053,0,0,-1,-1,-1
49,1,20260111085053,304,304,1,1,1
50,1,20260111085053,0,0,-1,-1,-1
51,1,20260111085053,269,269,1,1,1
52,1,20260111085053,299,299,1,1,1
53,1,20260111085053,149,149,1,1,1
54,1,20260111085053,164,164,1,1,1
55,1,20260111085053,0,0,-1,-1,-1
56,1,20260111085053,0,0,-1,-1,-1
57,1,20260111085053,0,0,-1,-1,-1
58,1,20260111085053,0,0,-1,-1,-1
59,1,20260111085053,164,164,1,1,1
60,1,20260111085053,414,414,1,1,1
61,1,20260111085053,285,285,1,1,1
62,0,20260111085053,0,0,-1,-1,-1
63,0,20260111085053,0,0,-1,-1,-1
64,0,20260111085053,0,0,-1,-1,-1
65,1,20260111085053,136,136,1,1,1
66,1,20260111085053,103,104,1,1,1
67,1,20260111085053,212,211,1,1,1
68,1,20260111085053,118,115,1,1,1
69,1,20260111085053,131,130,1,1,1
70,1,20260111085053,130,128,1,1,1
71,0,20260111085053,89,95,1,1,1
72,0,20260111085053,187,181,1,1,1
73,0,20260111085053,117,119,1,1,1
74,0,20260111085053,96,94,1,1,1
75,0,20260111085053,226,229,1,1,1
76,0,20260111085053,84,85,1,1,1
77,1,20260111085053,430,430,1,1,1
78,1,20260111085053,0,0,-1,-1,-1
1,1,20260111090553,302,301,1,1,1
2,1,20260111090553,0,0,-1,-1,-1
3,1,20260111090553,304,304,1,1,1
4,1,20260111090553,325,325,1,1,1
